email_id,campaign_id,emails_sent,emails_opened,emails_clicked,unsubscribes
6265,6265,40344,7358,1351,519
6266,6266,19467,7859,1542,111
6267,6267,12410,4966,947,179
6268,6268,11626,2711,385,75
6269,6269,14952,3236,278,371
6270,6270,45279,14939,2087,1280
6271,6271,6411,1581,291,161
6272,6272,35430,9426,579,195
6273,6273,10163,3369,498,280
6274,6274,46230,15494,1125,413
6275,6275,32809,7829,698,277
6276,6276,9586,1513,108,159
6277,6277,12588,5306,741,138
6278,6278,12540,5266,766,128
6279,6279,1324,355,105,33
6280,6280,3163,1395,111,34
6281,6281,11282,3384,424,276
6282,6282,24481,3727,327,378
6283,6283,45002,14648,1121,494
6284,6284,16959,3620,741,292
6285,6285,32930,5776,378,212
6286,6286,2420,496,96,32
6287,6287,7517,1977,189,101
6288,6288,47893,17499,2103,828
6289,6289,34693,12905,1787,693
6290,6290,1161,427,83,23
6291,6291,10347,2256,273,253
6292,6292,48641,19025,1984,1146
6293,6293,6429,2820,599,107
6294,6294,36027,13708,1661,519
6295,6295,29907,11070,2872,481
6296,6296,49502,9181,1137,1184
6297,6297,13832,4886,1098,105
6298,6298,6261,2197,644,98
6299,6299,28572,10384,1401,389
6300,6300,44177,12867,3526,682
6301,6301,9193,1452,281,173
6302,6302,46894,16150,2732,298
6303,6303,44396,7647,1761,288
6304,6304,9653,2160,472,142
6305,6305,42029,13202,3720,235
6306,6306,42235,16799,3496,427
6307,6307,17126,3264,325,293
6308,6308,36333,9327,828,971
6309,6309,25808,10210,1829,312
6310,6310,34595,9004,946,603
6311,6311,6447,1520,133,82
6312,6312,2413,390,111,26
6313,6313,23062,8806,981,549
6314,6314,38001,16050,1398,421
6315,6315,46697,8029,688,744
6316,6316,40284,14003,2458,584
6317,6317,41147,8748,2560,982
6318,6318,36086,13138,996,775
6319,6319,14218,5551,967,192
6320,6320,5690,2359,318,58
6321,6321,35327,6777,498,864
6322,6322,44732,18395,4665,1122
6323,6323,11726,4222,625,112
6324,6324,30171,12362,3327,808
6325,6325,25169,4255,366,241
6326,6326,19327,4730,644,561
6327,6327,17312,5136,1328,377
6328,6328,21579,9259,1356,361
6329,6329,27917,6366,1020,344
6330,6330,28909,5721,684,724
6331,6331,19872,7202,1855,110
6332,6332,27659,9338,1202,801
6333,6333,38918,7350,1410,512
6334,6334,35985,15424,4082,308
6335,6335,45051,7490,1164,367
6336,6336,30314,12511,2849,287
6337,6337,16166,6012,1355,328
6338,6338,39293,15060,1722,1058
6339,6339,10075,1731,335,126
6340,6340,44040,11510,588,382
6341,6341,13837,3290,570,259
6342,6342,46191,19884,4470,1073
6343,6343,1409,332,45,24
6344,6344,38174,11035,2971,547
6345,6345,35062,8323,1779,577
6346,6346,14343,3141,636,119
6347,6347,20176,5767,1269,578
6348,6348,10438,3989,391,220
6349,6349,11227,4019,1131,252
6350,6350,18676,4575,1049,277
6351,6351,27227,10340,1668,405
6352,6352,27672,9381,2042,725
6353,6353,35093,9752,498,234
6354,6354,10064,4176,1070,57
6355,6355,4211,1757,404,75
6356,6356,33989,14459,1180,864
6357,6357,36595,7723,2303,377
6358,6358,30580,10785,1566,876
6359,6359,34391,6875,2023,636
6360,6360,27572,8261,1941,196
6361,6361,14555,3847,1011,305
6362,6362,17593,5840,709,279
6363,6363,40281,7650,1457,574
6364,6364,28479,6663,1524,179
6365,6365,13307,2577,529,320
6366,6366,7132,3012,851,102
6367,6367,43800,19304,5186,303
6368,6368,22744,5402,418,309
6369,6369,35773,13043,3569,753
6370,6370,36447,15064,1569,659
6371,6371,34395,11113,2659,804
6372,6372,19732,4470,299,237
6373,6373,18821,4189,574,275
6374,6374,34355,8656,1919,887
6375,6375,13512,4144,885,160
6376,6376,43318,9320,1188,562
6377,6377,34140,5632,340,716
6378,6378,7757,3309,592,100
6379,6379,19470,5533,950,494
6380,6380,36973,8454,615,1041
6381,6381,3438,675,111,95
6382,6382,7731,2098,422,172
6383,6383,43325,15639,2673,328
6384,6384,7121,1296,231,104
6385,6385,34905,15474,1210,670
6386,6386,31803,12656,1852,442
6387,6387,49224,17909,1799,491
6388,6388,28120,4772,1276,646
6389,6389,2840,709,208,28
6390,6390,13425,3043,641,89
6391,6391,23791,6580,1052,208
6392,6392,25223,5651,1627,748
6393,6393,38912,13496,3274,689
6394,6394,19500,3856,578,166
6395,6395,31679,13356,3006,423
6396,6396,3838,652,86,97
6397,6397,28873,8036,1375,771
6398,6398,1281,505,123,6
6399,6399,34779,8774,784,891
6400,6400,12715,3734,545,251
6401,6401,43424,9405,1214,909
6402,6402,49408,17936,1634,402
6403,6403,34938,9125,1140,267
6404,6404,16633,2516,468,423
6405,6405,1501,466,89,25
6406,6406,48320,19458,4080,1166
6407,6407,15664,4960,1134,143
6408,6408,32705,12689,2122,915
6409,6409,8599,1601,384,105
6410,6410,21908,4129,962,466
6411,6411,26554,5563,1363,173
6412,6412,30005,12668,1097,186
6413,6413,10277,3750,448,101
6414,6414,45245,10726,1117,992
6415,6415,4396,1119,240,115
6416,6416,46333,16154,4787,340
6417,6417,41569,16638,4091,1146
6418,6418,8884,3139,614,149
6419,6419,25654,6655,1347,352
6420,6420,27133,7347,1203,336
6421,6421,40797,13578,2991,738
6422,6422,16370,3412,835,88
6423,6423,41304,15035,1324,1173
6424,6424,19451,8431,2500,281
6425,6425,47703,12372,3032,982
6426,6426,46518,9521,2470,906
6427,6427,17932,4001,823,95
6428,6428,2392,618,74,52
6429,6429,28612,4721,370,495
6430,6430,42978,14011,989,1229
6431,6431,3434,1282,94,23
6432,6432,47454,18917,1661,247
6433,6433,34024,5437,817,646
6434,6434,48039,10216,1179,803
6435,6435,23037,7587,2017,644
6436,6436,14323,3096,378,250
6437,6437,14567,3750,1026,291
6438,6438,8064,1895,285,155
6439,6439,17524,4649,1360,399
6440,6440,28077,12507,1836,339
6441,6441,16732,6587,367,170
6442,6442,33430,11961,3041,507
6443,6443,24911,4829,867,317
6444,6444,36305,9073,2400,719
6445,6445,11908,5317,927,97
6446,6446,1171,189,11,31
6447,6447,45256,15719,867,668
6448,6448,4252,747,161,61
6449,6449,2144,527,103,40
6450,6450,23145,5414,1385,402
6451,6451,8506,2298,489,197
6452,6452,43268,15525,1545,469
6453,6453,28578,11531,3198,415
6454,6454,47711,18072,4955,1206
6455,6455,6859,2895,185,40
6456,6456,4435,1365,271,48
6457,6457,37244,10540,827,189
6458,6458,21297,8648,1581,130
6459,6459,35519,12186,3498,475
6460,6460,19263,3262,606,550
6461,6461,12777,4312,270,300
6462,6462,4235,1808,409,88
6463,6463,28338,7861,869,437
6464,6464,12166,3773,794,216
6465,6465,6396,1228,103,133
6466,6466,35073,5963,1569,934
6467,6467,38491,9273,1527,863
6468,6468,17805,6778,1773,477
6469,6469,48042,10381,3097,1276
6470,6470,6785,1091,149,126
6471,6471,14899,5248,1235,77
6472,6472,41165,11517,3253,828
6473,6473,41549,12512,3687,306
6474,6474,39307,17539,4152,334
6475,6475,28668,9515,1604,435
6476,6476,24329,8376,2004,184
6477,6477,32838,9133,2032,244
6478,6478,33456,9823,2626,272
6479,6479,35784,11193,3240,544
6480,6480,16478,4609,836,356
6481,6481,24431,3844,892,364
6482,6482,42935,8520,2394,399
6483,6483,11414,2342,370,183
6484,6484,46293,14094,2712,1027
6485,6485,30330,10405,742,451
6486,6486,22290,4473,839,468
6487,6487,45300,18917,3489,916
6488,6488,31395,7454,1460,791
6489,6489,38067,11825,992,515
6490,6490,32235,9479,834,421
6491,6491,40535,16245,2356,227
6492,6492,13318,5642,803,313
6493,6493,2614,640,179,73
6494,6494,20064,3760,602,547
6495,6495,26397,6570,1234,256
6496,6496,5585,2435,206,161
6497,6497,24100,9886,1361,176
6498,6498,35922,10145,2151,935
6499,6499,21209,6525,390,568
6500,6500,24662,9424,481,495
6501,6501,18163,4194,947,172
6502,6502,30308,9648,2626,416
6503,6503,31346,14034,2899,660
6504,6504,10259,3353,182,77
6505,6505,10825,2727,145,228
6506,6506,26652,10679,630,316
6507,6507,38461,14471,806,828
6508,6508,40369,10229,3057,365
6509,6509,13388,3647,374,106
6510,6510,37752,5840,537,228
6511,6511,33668,11503,632,282
6512,6512,18149,6999,1932,386
6513,6513,28752,5510,1242,556
6514,6514,24821,5504,1575,580
6515,6515,19892,8916,2000,261
6516,6516,46244,8213,1728,551
6517,6517,26626,11550,3352,377
6518,6518,27739,9805,2716,316
6519,6519,48209,12733,3511,1191
6520,6520,24716,8496,962,353
6521,6521,17671,4401,292,256
6522,6522,29123,12199,3584,628
6523,6523,28448,7287,1956,283
6524,6524,49990,20584,3636,1232
6525,6525,37802,14078,1508,1077
6526,6526,24145,8365,2393,500
6527,6527,28295,11307,1175,833
6528,6528,20642,6301,693,118
6529,6529,44450,17487,2941,805
6530,6530,1299,555,152,15
6531,6531,11424,4363,927,277
6532,6532,40982,13042,2793,869
6533,6533,20711,4621,1357,326
6534,6534,40129,14332,3821,232
6535,6535,2558,969,239,33
6536,6536,4904,1266,291,97
6537,6537,35865,8275,1372,836
6538,6538,1536,253,25,14
6539,6539,40551,15309,2936,909
6540,6540,30283,6607,1549,838
6541,6541,39685,9699,2024,1113
6542,6542,44709,15141,3352,493
6543,6543,2872,485,40,54
6544,6544,24013,4393,261,199
6545,6545,46691,15912,1988,634
6546,6546,44118,9066,1727,564
6547,6547,23506,5126,339,651
6548,6548,40100,9200,2032,874
6549,6549,16239,6451,1533,333
6550,6550,22666,4678,1166,524
6551,6551,7590,1392,152,104
6552,6552,2913,677,180,43
6553,6553,13101,5443,1384,114
6554,6554,29451,11843,1718,282
6555,6555,44767,11334,2527,809
6556,6556,33499,7270,713,766
6557,6557,23943,6095,826,167
6558,6558,42413,15988,4703,1058
6559,6559,42013,7320,790,308
6560,6560,32236,11271,3164,438
6561,6561,24427,5955,1316,542
6562,6562,46779,7455,1798,392
6563,6563,13220,4139,318,216
6564,6564,17216,4866,711,515
6565,6565,10201,4118,893,262
6566,6566,25546,11214,2576,614
6567,6567,49966,9994,1562,1352
6568,6568,12390,4658,266,141
6569,6569,8767,2659,653,140
6570,6570,11471,1769,363,74
6571,6571,38422,8461,1699,606
6572,6572,2322,898,97,47
6573,6573,23021,10012,1591,399
6574,6574,4887,1188,69,64
6575,6575,41340,16389,3031,1155
6576,6576,9194,3901,881,142
6577,6577,15913,5617,421,148
6578,6578,15110,3537,379,368
6579,6579,37441,11575,690,657
6580,6580,6927,2405,511,44
6581,6581,25202,8375,926,313
6582,6582,4027,1641,141,37
6583,6583,48340,10695,1193,401
6584,6584,24711,9393,1506,411
6585,6585,40739,13561,1051,541
6586,6586,39697,6243,757,455
6587,6587,6575,2014,456,139
6588,6588,17300,4857,989,183
6589,6589,6541,2720,602,172
6590,6590,44546,19796,3384,354
6591,6591,43107,7852,423,374
6592,6592,39308,7248,1582,656
6593,6593,9290,2479,608,125
6594,6594,5209,2202,227,47
6595,6595,8310,3345,285,169
6596,6596,49735,8259,1452,532
6597,6597,41537,8169,608,778
6598,6598,27022,8651,595,352
6599,6599,15275,5404,858,261
6600,6600,2763,712,136,60
6601,6601,32937,4950,1043,449
6602,6602,39984,14879,3870,280
6603,6603,13877,2316,274,87
6604,6604,12637,1917,467,182
6605,6605,35127,7840,1360,713
6606,6606,14962,5587,711,204
6607,6607,4623,929,119,69
6608,6608,26991,4431,940,167
6609,6609,1557,515,118,15
6610,6610,27744,9861,1625,380
6611,6611,41988,7164,1631,363
6612,6612,28784,8995,666,198
6613,6613,16963,6768,1463,274
6614,6614,5697,937,222,42
6615,6615,17027,3988,259,317
6616,6616,11464,2231,166,210
6617,6617,36841,7394,1841,344
6618,6618,37056,13787,3050,256
6619,6619,45047,11983,963,1103
6620,6620,27940,6054,1575,305
6621,6621,38050,13432,2955,807
6622,6622,46967,13792,1536,681
6623,6623,1827,529,93,41
6624,6624,43468,12859,2192,267
6625,6625,2516,644,45,56
6626,6626,7535,2894,843,209
6627,6627,30933,5699,628,588
6628,6628,2807,1090,237,72
6629,6629,22013,3990,415,113
6630,6630,25334,4415,342,621
6631,6631,6275,2112,527,79
6632,6632,18009,7751,1202,302
6633,6633,41424,11127,1497,1059
6634,6634,40324,8299,1302,280
6635,6635,29782,8453,1868,235
6636,6636,45284,13599,2091,386
6637,6637,28895,6419,889,221
6638,6638,49639,13428,3454,1394
6639,6639,29876,9356,2666,427
6640,6640,33402,7089,528,621
6641,6641,35390,10381,1262,1055
6642,6642,11870,4378,456,253
6643,6643,48014,18169,2219,697
6644,6644,5511,1325,327,149
6645,6645,12528,3736,378,131
6646,6646,20454,8906,691,514
6647,6647,28269,10847,2397,264
6648,6648,44970,8125,783,799
6649,6649,8385,2769,824,196
6650,6650,14579,6067,933,247
6651,6651,17400,4636,668,511
6652,6652,26395,8656,2385,743
6653,6653,15185,3997,758,440
6654,6654,1195,189,35,20
6655,6655,40541,17276,1847,941
6656,6656,46226,18623,4495,897
6657,6657,12870,4813,415,371
6658,6658,39919,7348,1550,681
6659,6659,4778,1266,252,57
6660,6660,3862,1631,101,91
6661,6661,45930,8889,653,853
6662,6662,12163,2292,204,206
6663,6663,34986,7269,522,274
6664,6664,46647,15161,4506,700
6665,6665,4501,1820,309,98
6666,6666,35460,11838,2930,821
6667,6667,44002,9927,1927,1203
6668,6668,39118,13076,2694,251
6669,6669,11566,4961,415,199
6670,6670,8233,1924,506,203
6671,6671,28361,7282,1707,533
6672,6672,36031,12570,3754,983
6673,6673,1616,452,78,33
6674,6674,45873,18635,4962,588
6675,6675,16941,3022,459,435
6676,6676,12020,3953,1167,170
6677,6677,24094,6856,647,642
6678,6678,28159,5096,1014,569
6679,6679,15281,4529,861,103
6680,6680,38614,15513,1594,1016
6681,6681,47565,15553,3035,933
6682,6682,26687,8249,2366,598
6683,6683,8459,3206,675,45
6684,6684,6037,1677,290,58
6685,6685,45778,16419,1292,482
6686,6686,46288,9643,2702,1159
6687,6687,16864,2918,593,306
6688,6688,18547,6000,1431,113
6689,6689,46170,15264,977,780
6690,6690,11704,3867,918,167
6691,6691,22817,6869,930,354
6692,6692,16362,5792,1617,306
6693,6693,9104,1783,468,272
6694,6694,15275,5057,447,424
6695,6695,23414,4255,1073,157
6696,6696,40334,14527,1395,763
6697,6697,5375,1821,474,148
6698,6698,17650,7053,1882,484
6699,6699,7966,3151,938,180
6700,6700,27595,10853,872,511
6701,6701,16287,5235,603,186
6702,6702,14625,5367,1012,189
6703,6703,7148,1745,182,45
6704,6704,16883,2576,625,282
6705,6705,27210,8337,1952,663
6706,6706,41747,6839,1345,934
6707,6707,21044,5444,1345,388
6708,6708,9887,3350,933,57
6709,6709,41060,13615,1279,315
6710,6710,32683,11138,3040,431
6711,6711,7091,1954,345,47
6712,6712,14513,3116,640,142
6713,6713,29101,8318,1410,244
6714,6714,32380,11237,2546,950
6715,6715,47291,20144,2546,1005
6716,6716,43358,8724,2292,509
6717,6717,46111,15448,4169,1198
6718,6718,16042,6308,412,350
6719,6719,17097,3512,381,219
6720,6720,1944,346,64,41
6721,6721,21316,5053,465,511
6722,6722,37224,15328,1803,809
6723,6723,44788,7132,1592,497
6724,6724,25107,3821,765,401
6725,6725,24005,8652,2461,190
6726,6726,49223,14984,3211,1451
6727,6727,28297,12646,657,709
6728,6728,19678,3560,618,193
6729,6729,36333,12208,808,356
6730,6730,3551,873,224,29
6731,6731,22285,9962,2202,458
6732,6732,34329,14513,1375,909
6733,6733,44738,18814,4608,254
6734,6734,14083,3457,448,164
6735,6735,38873,12753,1196,810
6736,6736,12436,2767,402,180
6737,6737,39213,13692,4104,784
6738,6738,12002,3852,417,221
6739,6739,7112,2280,166,47
6740,6740,36505,14044,1375,800
6741,6741,41705,16177,3977,527
6742,6742,19379,6707,1775,239
6743,6743,25808,7158,675,609
6744,6744,18705,5107,512,233
6745,6745,34907,10878,1169,382
6746,6746,14676,4282,323,424
6747,6747,35525,9391,2588,403
6748,6748,3443,1040,253,48
6749,6749,19872,4028,452,378
6750,6750,26147,11325,3240,493
6751,6751,23513,3673,430,317
6752,6752,2422,782,107,71
6753,6753,37663,12808,3637,948
6754,6754,25459,8468,2284,713
6755,6755,42389,17366,1948,664
6756,6756,40652,16752,2604,535
6757,6757,22149,7315,1900,371
6758,6758,22504,3678,604,564
6759,6759,35277,7423,440,698
6760,6760,39581,9977,839,701
6761,6761,30840,6589,782,373
6762,6762,48823,16265,2447,704
6763,6763,29418,8204,1618,596
6764,6764,17922,5145,782,137
6765,6765,46893,19038,4009,1256
6766,6766,29392,9560,681,338
6767,6767,29856,12612,885,868
6768,6768,15083,5875,676,434
6769,6769,47912,20587,3335,642
6770,6770,32485,12954,2004,753
6771,6771,1003,346,23,23
6772,6772,28680,12421,2751,418
6773,6773,44397,10555,2013,1024
6774,6774,12842,2713,606,375
6775,6775,25113,8367,1756,398
6776,6776,34890,8663,2345,1039
6777,6777,19234,4755,1318,406
6778,6778,27801,7577,1718,688
6779,6779,16029,4734,604,134
6780,6780,47657,17862,2073,450
6781,6781,37765,10588,1777,852
6782,6782,39523,7918,1051,638
6783,6783,20704,9061,2366,274
6784,6784,45727,18646,3444,1224
6785,6785,33145,9225,858,477
6786,6786,20716,6302,1559,429
6787,6787,17342,5292,644,192
6788,6788,27686,11291,3015,602
6789,6789,13836,3416,470,75
6790,6790,6543,1024,71,157
6791,6791,29788,9376,1353,397
6792,6792,41002,14127,711,506
6793,6793,34011,13872,1204,908
6794,6794,47406,14075,1936,682
6795,6795,32119,5287,550,423
6796,6796,10612,1756,173,165
6797,6797,17628,4252,511,365
6798,6798,17919,4854,1190,258
6799,6799,49414,18066,1953,910
6800,6800,45188,19833,1964,644
6801,6801,45540,12591,2130,1186
6802,6802,4133,1176,123,33
6803,6803,30261,7275,1939,500
6804,6804,29049,5865,899,243
6805,6805,17056,7384,1189,218
6806,6806,3696,1119,308,69
6807,6807,40679,12061,2098,1000
6808,6808,25532,8527,1884,542
6809,6809,19694,7912,1805,166
6810,6810,24209,9793,1581,399
6811,6811,17629,7288,1948,512
6812,6812,16730,4899,815,316
6813,6813,19441,3062,820,108
6814,6814,32458,8970,1243,412
6815,6815,30173,7700,958,208
6816,6816,31879,12112,2579,325
6817,6817,41762,13635,3370,880
6818,6818,4048,1300,155,23
6819,6819,27806,7279,1013,490
6820,6820,16870,6300,1452,229
6821,6821,35428,15763,3942,757
6822,6822,28699,7451,1009,272
6823,6823,14125,5783,477,215
6824,6824,3090,1048,292,67
6825,6825,1883,769,45,31
6826,6826,38396,14247,962,898
6827,6827,21163,6888,1641,297
6828,6828,28617,4960,992,690
6829,6829,33890,10855,2538,875
6830,6830,6265,1102,83,170
6831,6831,33924,7277,2113,837
6832,6832,19132,5175,357,444
6833,6833,31827,9058,2543,565
6834,6834,43461,11843,2033,217
6835,6835,48221,13910,2724,723
6836,6836,43657,17792,4598,815
6837,6837,10650,3860,208,152
6838,6838,9727,2535,344,194
6839,6839,25571,3964,834,171
6840,6840,48076,9577,1035,518
6841,6841,48840,9970,2254,850
6842,6842,19728,8021,1033,512
6843,6843,45591,10148,1864,427
6844,6844,11195,1904,121,74
6845,6845,6782,2099,302,86
6846,6846,21154,6035,669,397
6847,6847,6917,1563,364,121
6848,6848,11987,2737,341,150
6849,6849,9401,1417,186,108
6850,6850,7757,1202,329,208
6851,6851,11910,5060,538,209
6852,6852,43279,9421,1312,305
6853,6853,45692,16444,4355,700
6854,6854,33564,9858,728,243
6855,6855,14340,6103,421,313
6856,6856,1567,301,53,15
6857,6857,28420,10848,1991,197
6858,6858,14765,6426,1824,360
6859,6859,24899,8498,1898,428
6860,6860,40473,10051,2705,1018
6861,6861,4793,1881,339,108
6862,6862,45395,17617,1215,420
6863,6863,37306,16554,2194,939
6864,6864,8248,2169,295,169
6865,6865,15098,4701,1342,112
6866,6866,15440,3756,903,297
6867,6867,36896,15402,3717,859
6868,6868,13850,6068,402,158
6869,6869,26243,5425,443,529
6870,6870,12340,3005,268,274
6871,6871,25246,8136,1921,279
6872,6872,4409,1772,414,33
6873,6873,5149,1567,138,142
6874,6874,20345,3605,258,469
6875,6875,6775,1415,100,183
6876,6876,24354,6301,1652,701
6877,6877,22019,4778,465,555
6878,6878,20453,3130,501,147
6879,6879,47675,8578,530,1430
6880,6880,49522,13478,2742,622
6881,6881,21503,5288,802,558
6882,6882,29321,6486,1621,385
6883,6883,20895,3884,736,613
6884,6884,40166,13146,1121,1143
6885,6885,40187,9245,815,619
6886,6886,45855,8006,1637,1070
6887,6887,7748,1215,355,216
6888,6888,26063,11589,1681,531
6889,6889,2131,357,85,55
6890,6890,47027,17306,3618,423
6891,6891,17387,3306,776,262
6892,6892,10266,2825,496,83
6893,6893,46024,8059,2036,639
6894,6894,42814,11586,2463,621
6895,6895,41519,13308,1934,359
6896,6896,35673,7422,873,689
6897,6897,47426,8342,425,646
6898,6898,16099,3086,771,335
6899,6899,42520,10864,894,353
6900,6900,42110,12075,2727,376
6901,6901,2999,491,103,49
6902,6902,18519,5882,1199,432
6903,6903,17651,6910,1306,502
6904,6904,10486,3492,251,140
6905,6905,48003,18885,2507,1435
6906,6906,43108,6764,1910,1200
6907,6907,34817,9394,2362,212
6908,6908,37203,5900,1462,959
6909,6909,18180,2796,687,475
6910,6910,32267,7390,2133,483
6911,6911,40779,17935,1083,794
6912,6912,17854,7341,1531,523
6913,6913,39300,11849,1882,1142
6914,6914,18012,3805,279,265
6915,6915,42091,16933,2672,352
6916,6916,34739,11035,2016,978
6917,6917,30019,11059,1606,469
6918,6918,41196,13884,1519,418
6919,6919,44188,19340,2981,362
6920,6920,10047,4048,225,72
6921,6921,7402,2885,770,139
6922,6922,1597,681,116,31
6923,6923,44608,16771,4622,311
6924,6924,38841,12996,1346,210
6925,6925,22579,4208,968,257
6926,6926,35147,11459,3409,459
6927,6927,17114,5442,1565,329
6928,6928,21187,3644,830,170
6929,6929,31120,12219,2844,900
6930,6930,16293,3947,323,178
6931,6931,24488,10157,2938,372
6932,6932,15093,5160,1315,200
6933,6933,15487,2908,676,268
6934,6934,37476,8497,1509,671
6935,6935,42077,12985,3149,1088
6936,6936,22740,6003,1291,450
6937,6937,11931,3105,670,257
6938,6938,44486,9149,2483,806
6939,6939,11797,4306,1185,283
6940,6940,8260,2544,225,118
6941,6941,3735,1049,186,50
6942,6942,36073,13283,2927,930
6943,6943,32782,13833,2901,575
6944,6944,41030,17836,2133,1027
6945,6945,15339,4507,528,184
6946,6946,22328,8915,1504,193
6947,6947,16142,4152,415,459
